NO,MID,MERCHANT DBA NAME,STATUS EDC,OPENDATE,CITY,MSO,SOURCE CODE,POS1
1018,000001422,RE-OTO SS 0% BY TELE     ,02,081216,JAKARTA      ,   ,                  ,000
1019,000001423,"SS  0,49% BY TELE        ",02,081216,JAKARTA      ,   ,                  ,000
1020,000001424,"RE-SS 0,4% BY TELE       ",02,081216,JAKARTA      ,   ,                  ,000
1021,000001425,"SS  0,49% BY TELE        ",02,081216,JAKARTA      ,   ,                  ,000
1022,000001426,"RE-SS 0,49% BY TELE      ",02,081216,JAKARTA      ,   ,                  ,000
1023,000001427,"SS  0,5% BY TELESALES    ",02,081216,JAKARTA      ,   ,                  ,000
1024,000001428,"RE-SS 0,5% BY TELE       ",02,081216,JAKARTA      ,   ,                  ,000
1025,000001429,"SS  0,6% BY TELESALES    ",02,081216,JAKARTA      ,   ,                  ,000
1026,000001430,"RE-SS 0,6% BY TELE       ",02,081216,JAKARTA      ,   ,                  ,000
1027,000001436,SS SPEC HARI RAYA        ,01,260710,BNICC        ,   ,                  ,000
1028,000001437,XD SPEC PUASA LEBARAN    ,02,300710,BNICC        ,   ,                  ,000
1029,000001463,SS SPEC LIBURAN SEKOLAH  ,02,051010,JAKARTA      ,   ,                  ,000
1030,000001465,XTRADANA AKHIR THN 2010  ,01,261010,JAKARTA      ,   ,                  ,000
1031,000001466,XTRADANA SPC AKHIR TH2010,01,261010,JAKARTA      ,   ,                  ,000
1032,000001467,SS AKHIR TAHUN 2010      ,01,261010,JAKARTA      ,   ,                  ,000
1033,000001471,XTRADANA NEW YEAR 2011   ,01,030111,JAKARTA      ,   ,                  ,000
1034,000001473,SS NEW YEAR 2011         ,01,030111,JAKARTA      ,   ,                  ,000
1035,000001504,POS FOODCOURT PESONA WT  ,02,130318,BANJARMASIN  ,   ,                  ,001
1036,000001505,DANAPLUS                 ,01,010408,JAKARTA      ,BKT,                  ,000
1037,000001516,SMARTSPENDING            ,02,020408,JAKARTA      ,   ,                  ,000
1038,000001528,BNI INST 0.75%           ,01,310513,JAKARTA      ,   ,                  ,000
1039,000001529,BNI INST 0.7%            ,02,310513,JAKARTA      ,   ,                  ,000
1040,000001530,BNI INSTL SPECIAL        ,02,300713,JAKARTA      ,   ,                  ,000
1041,000001531,RE-OTO BNI INSTL SPCL    ,02,300713,JAKARTA      ,   ,                  ,000
1042,000001532,XTRADANA SPECIAL         ,01,300713,JAKARTA      ,   ,                  ,000
1043,000001533,RE-OTO XTRADANA SPCL     ,02,300713,JAKARTA      ,   ,                  ,000
1044,000001601,CICILAN X-TRADANA SPECIAL,01,030308,JAKARTA      ,BKT,                  ,000
1045,000001605,TRANSFER BALANCE         ,01,030408,JAKARTA      ,   ,                  ,000
1046,000001606,SMARTSPENDING PENDIDIKAN ,02,020408,JAKARTA      ,   ,                  ,000
1047,000001607,SMARTSPENDING DANAPLUS   ,01,030408,JAKARTA      ,   ,                  ,000
1048,000001608,TRF BAL INSPIRATION 2012 ,01,120112,JAKARTA      ,   ,                  ,000
1049,000001609,RE-OTO TRF BAL INSP 2012 ,02,120112,JAKARTA      ,   ,                  ,000
1050,000001619,DANAPLUS(PLATINUM)       ,01,010408,JAKARTA      ,   ,                  ,000
1051,000001630,X-TRADANA STAFF CARD     ,02,020408,JAKARTA      ,BKT,                  ,000
1052,000001659,X-TRADANA SPESIAL SNOOZE ,02,020408,JAKARTA      ,   ,                  ,000
1053,000001660,TRANSFER BALANCE SP.SNOOZ,02,030408,JAKARTA      ,   ,                  ,000
1054,000001703,SMART TRANSFER           ,02,030408,JAKARTA      ,   ,                  ,000
1055,000001704,INST PUASA LEBARAN 13    ,01,260613,JAKARTA      ,   ,                  ,000
1056,000001705,RE-OTO INST PUASA LBRN13 ,01,260613,JAKARTA      ,   ,                  ,000
1057,000001707,SMARTSPENDING HARI RAYA  ,01,030408,JAKARTA      ,   ,                  ,000
1058,000001708,XD PUASA LEBARAN 13      ,01,260613,JAKARTA      ,   ,                  ,000
1059,000001709,RE-OTO XD PUASA LBRN13   ,02,260613,JAKARTA      ,   ,                  ,000
1060,000001711,SS LIBURAN AKHIR TAHUN   ,01,030408,JAKARTA      ,   ,                  ,000
1061,000001713,X-TRADANA SPESIAL AKHIR T,01,020408,JAKARTA      ,   ,                  ,000
1062,000001714,XD LIBURAN SEKOLAH2011   ,01,220611,JAKARTA      ,   ,                  ,000
1063,000001715,SS LIBURAN SEKOLAH2011   ,01,220611,JAKARTA      ,   ,                  ,000
1064,000001716,XD PUASA LEBARAN 2011    ,01,200711,JAKARTA      ,   ,                  ,000
1065,000001717,SS PUASA LEBARAN 2011    ,01,200711,JAKARTA      ,   ,                  ,000
1066,000001718,XDANA AKHIR TAHUN 2011   ,01,270911,JAKARTA      ,   ,                  ,000
1067,000001719,SS AKHIR TAHUN 2011      ,01,270911,JAKARTA      ,   ,                  ,000
1068,000001720,SS APPRECIATION 2011     ,01,251011,JAKARTA      ,   ,                  ,000
1069,000001721,RE-OTO SS APPRECIATION 20,02,251011,JAKARTA      ,   ,                  ,000
1070,000001722,XD APPRECIATION 2011     ,01,251011,JAKARTA      ,   ,                  ,000
1071,000001723,RE-OTO XD APPRECIATION 20,02,251011,JAKARTA      ,   ,                  ,000
1072,000001725,SMARTSPENDING SPESIAL    ,02,030408,JAKARTA      ,   ,                  ,000
1073,000001726,SS PENDIDIKAN SPESIAL    ,02,030408,JAKARTA      ,   ,                  ,000
1074,000001728,RE-OTO XDANA AKHIR THN 11,02,011111,JAKARTA      ,   ,                  ,000
1075,000001729,RE-OTO SS AKHIR THN 2011 ,02,011111,JAKARTA      ,   ,                  ,000
1076,000001730,RE-OTO XD LIBURAN SEKOLAH,02,091111,JAKARTA      ,   ,                  ,000
1077,000001731,RE-OTO SS LIBURAN SEKOLAH,02,091111,JAKARTA      ,   ,                  ,000
1078,000001732,XD NEW YEAR 2012         ,01,161211,JAKARTA      ,   ,                  ,000
1079,000001733,RE-OTO XD NEW YEAR 2012  ,02,161211,JAKARTA      ,   ,                  ,000
1080,000001734,INSTLLMNT NEW YEAR12     ,01,161211,JAKARTA      ,   ,                  ,000
1081,000001735,RE-OTO SS NEW YEAR 2012  ,02,161211,JAKARTA      ,   ,                  ,000
1082,000001736,XD PUASA LEBARAN 2012    ,01,270612,JAKARTA      ,000,                  ,000
1083,000001737,INSTLLMNT PUASALBRN12    ,01,270612,JAKARTA      ,000,                  ,000
1084,000001739,INSTLLMNT LBRN SKLH      ,01,030408,JAKARTA      ,   ,                  ,000
1085,000001740,SS LIB.SEKOLAH SPESIAL   ,02,030408,JAKARTA      ,   ,                  ,000
1086,000001741,X-TRADANA LIBURAN SEKOLAH,01,020408,JAKARTA      ,   ,                  ,000
1087,000001743,XD EXPERIENCE 2012       ,01,070912,JAKARTA      ,   ,                  ,000
1088,000001744,RE-OTO XD EXPERIENCE 2012,02,070912,JAKARTA      ,   ,                  ,001
1089,000001745,INSTLLMNT EXPERIENCE12   ,01,070912,JAKARTA      ,   ,                  ,001
1090,000001746,RE-OTO SS EXPERIENCE 2012,02,070912,JAKARTA      ,   ,                  ,001
1091,000001747,X-TRADANA PUASA LEBARAN  ,01,020408,JAKARTA      ,   ,                  ,000
1092,000001748,XD EX SPECIAL13          ,01,200313,JAKARTA      ,   ,                  ,000
1093,000001749,RE-OTO XD EX SPECIAL13   ,02,200313,JAKARTA      ,   ,                  ,000
1094,000001750,BNI INSTALLMENT EX13     ,01,200313,JAKARTA      ,   ,                  ,000
1095,000001751,RE-OTO INSTLLMNT EX13    ,02,200313,JAKARTA      ,   ,                  ,000
1096,000001765,XTRADANA TAHUN BARU      ,01,030408,JAKARTA      ,   ,                  ,000
1097,000001766,SMARTSPENDING TAHUN BARU ,01,030408,JAKARTA      ,   ,                  ,000
1098,000001767,XD LIBURAN SEKOLAH2012   ,01,270412,JAKARTA      ,   ,                  ,000
1099,000001768,RE-OTO XD LIB SEKOLAH2012,02,270412,JAKARTA      ,   ,                  ,000
1100,000001769,INSTLLMNT LBRN SKLH12    ,01,270412,JAKARTA      ,   ,                  ,000
1101,000001770,RE-OTO SS LIB SEKOLAH2012,02,270412,JAKARTA      ,   ,                  ,000
1102,000001771,TRF BAL LIB SEKOLAH 2012 ,01,270412,JAKARTA      ,   ,                  ,000
1103,000001772,RE-OTO TRFBAL LIB SEK2012,02,270412,JAKARTA      ,   ,                  ,000
1104,000001773,TRFBAL PUASA LEBARAN12   ,02,270612,JAKARTA      ,000,                  ,000
1105,000001774,RE-OTO TRFBL PUASALBRN12 ,02,270612,JAKARTA      ,   ,                  ,000
1106,000001775,RE-OTO XD PUASA LBRN2012 ,02,270612,JAKARTA      ,000,                  ,000
1107,000001776,RE-OTO SS PUASA LBRN2012 ,02,270612,JAKARTA      ,000,                  ,000
1108,000001777,XD AKHIR TAHUN           ,01,131112,JAKARTA      ,   ,                  ,000
1109,000001778,RE OTO XD AKHIR THN      ,02,131112,JAKARTA      ,   ,                  ,000
1110,000001779,SS AKHIR TAHUN           ,01,131112,JAKARTA      ,   ,                  ,000
1111,000001780,RE OTO SS AKHIR THN      ,02,131112,JAKARTA      ,   ,                  ,000
1112,000001781,XD AWALTHN 2014          ,01,111212,JAKARTA      ,   ,                  ,000
1113,000001782,RE-OTO XD AWALTHN        ,02,111212,JAKARTA      ,   ,                  ,000
1114,000001783,BNI INSAWALTHN 2014      ,01,111212,JAKARTA      ,   ,                  ,000
1115,000001784,RE-OTO BNI INSAWALTHN    ,01,111212,JAKARTA      ,   ,                  ,000
1116,000001785,INST LIBURAN SKLH 2013   ,01,210513,JAKARTA      ,000,                  ,000
1117,000001786,RE OTO INST LBRN SKLH 13 ,02,210513,JAKARTA      ,000,                  ,001
1118,000001787,XD LIBURAN SEKOLAH 2013  ,01,210513,JAKARTA      ,000,                  ,001
1119,000001788,RE-OTO XD LBRN SKLH 2013 ,02,210513,JAKARTA      ,000,                  ,001
1120,000001811,TRF BAL 0.95% TELE 2011  ,02,290311,JAKARTA      ,   ,                  ,000
1121,000001919,XD EXPERIENCE 2          ,02,120314,JAKARTA      ,   ,                  ,000
1122,000001920,RE OTO XD EXPRNC 2       ,02,120314,JAKARTA      ,   ,                  ,000
1123,000001921,INST XPERIENCE 2         ,02,120314,JAKARTA      ,   ,                  ,000
1124,000001922,RE OTO INST EXPRNC 2     ,02,120314,JAKARTA      ,   ,                  ,000
1125,000001927,XTRADANA INSP2           ,01,280214,JAKARTA      ,   ,                  ,000
1126,000001928,RE OTO XDANA INSP2       ,02,280214,JAKARTA      ,   ,                  ,000
1127,000001929,INST INSPIRATION2        ,01,280214,JAKARTA      ,   ,                  ,000
1128,000001930,RE OTO INST INSP2        ,02,280214,JAKARTA      ,   ,                  ,000
1129,000001931,XTRADANA INSP14          ,01,230114,JAKARTA      ,   ,                  ,000
1130,000001932,RE OTO XDANA INSP14      ,02,230114,JAKARTA      ,   ,                  ,000
1131,000001933,INS INSPIRATION14        ,01,230114,JAKARTA      ,   ,                  ,000
1132,000001934,RE OTO INSTLLMENT INSP14 ,02,230114,JAKARTA      ,   ,                  ,000
1133,000001935,XD INSPIRATION 2011      ,01,290311,JAKARTA      ,   ,                  ,000
1134,000001936,XD INSPIRATION 2012      ,01,120112,JAKARTA      ,   ,                  ,000
1135,000001937,RE-OTO XD INSPIRATION2012,01,120112,JAKARTA      ,   ,                  ,000
1136,000001938,XD INSPIRATION 2013      ,01,300113,JAKARTA      ,   ,                  ,000
1137,000001939,XD INSP 2013(RE-OTO)     ,02,300113,JAKARTA      ,   ,                  ,000
1138,000001940,XD INSP SP 2013          ,01,120213,JAKARTA      ,   ,                  ,000
1139,000001941,RE-OTO XD INSP SP 2013   ,02,120213,JAKARTA      ,   ,                  ,000
1140,000001942,INSTLL INSP SP 2013      ,01,120213,JAKARTA      ,   ,                  ,000
1141,000001943,RE-OTO INSTLL INSP SP13  ,02,120213,JAKARTA      ,   ,                  ,000
1142,000001945,SS INSPIRATION 2011      ,01,290311,JAKARTA      ,   ,                  ,000
1143,000001946,INSTLLMNT INSP 2012      ,01,120112,JAKARTA      ,   ,                  ,000
1144,000001947,RE-OTO SS INSPIRATION2012,02,120112,JAKARTA      ,   ,                  ,000
1145,000001948,BNI INS INSPIRATION 2013 ,01,300113,JAKARTA      ,   ,                  ,000
1146,000001949,RE-OTO INSTLLMNT INSP'13 ,02,300113,JAKARTA      ,   ,                  ,000
1147,000001955,TRANSFER BALANCE         ,02,310109,BNICC        ,   ,                  ,000
1148,000001956,SS TAHUN BARU            ,01,060109,BNICC        ,   ,                  ,000
1149,000001965,XTRADANA INSPIRATION     ,01,030309,JAKARTA      ,   ,                  ,000
1150,000001966,SMARTSPENDING INSPIRATION,01,030309,BNICC        ,   ,                  ,000
1151,000001979,DANAPLUS SPESIAL         ,01,160509,JAKARTA      ,   ,                  ,000
1152,000002415,"SMARTSPENDING 0,8%       ",02,300310,BNICC        ,   ,                  ,000
1153,000002505,DANAPLUS                 ,01,010408,JAKARTA      ,   ,                  ,000
1154,000002516,SMARTSPENDING            ,02,020408,JAKARTA      ,   ,                  ,000
1155,000002601,CICILAN X-TRADANA SPECIAL,01,030308,JAKARTA      ,BKT,                  ,000
1156,000002605,TRANSFER BALANCE         ,02,030408,JAKARTA      ,   ,                  ,000
1157,000002606,SMARTSPENDING PENDIDIKAN ,02,020408,JAKARTA      ,   ,                  ,000
1158,000002607,SMARTSPENDING DANAPLUS   ,02,030408,JAKARTA      ,   ,                  ,000
1159,000002619,DANAPLUS(PLATINUM)       ,02,010408,JAKARTA      ,   ,                  ,000
1160,000002630,X-TRADANA STAFF CARD     ,02,020408,JAKARTA      ,   ,                  ,000
1161,000002659,X-TRADANA SPESIAL SNOOZE ,02,020408,JAKARTA      ,   ,                  ,000
1162,000002660,TRANSFER BALANCE SP.SNOOZ,02,030408,JAKARTA      ,   ,                  ,000
1163,000002703,SMART TRANSFER           ,02,030408,JAKARTA      ,   ,                  ,000
1164,000002707,SMARTSPENDING HARI RAYA  ,02,030408,JAKARTA      ,   ,                  ,000
1165,000002711,SS LIBURAN AKHIR TAHUN   ,02,030408,JAKARTA      ,   ,                  ,000
1166,000002713,X-TRADANA SPESIAL AKHIR T,02,020408,JAKARTA      ,   ,                  ,000
1167,000002725,SMARTSPENDING SPESIAL    ,02,030408,JAKARTA      ,   ,                  ,000
1168,000002726,SS PENDIDIKAN SPESIAL    ,02,030408,JAKARTA      ,   ,                  ,000
1169,000002739,SS LIBURAN SEKOLAH       ,02,030408,JAKARTA      ,   ,                  ,000
1170,000002740,SS LIB.SEKOLAH SPESIAL   ,02,030408,JAKARTA      ,   ,                  ,000
1171,000002741,X-TRADANA LIBURAN SEKOLAH,02,020408,JAKARTA      ,   ,                  ,000
1172,000002747,X-TRADANA PUASA LEBARAN  ,02,020408,JAKARTA      ,   ,                  ,000
1173,000002765,XTRADANA TAHUN BARU      ,02,030408,JAKARTA      ,   ,                  ,000
1174,000002766,SMARTSPENDING TAHUN BARU ,02,030408,JAKARTA      ,   ,                  ,000
1175,000002955,TRANSFER BALANCE         ,02,310109,BNICC        ,   ,                  ,000
1176,000002979,DANAPLUS SPESIAL         ,02,160509,JAKARTA      ,   ,                  ,000
1177,000003415,SMARTSPENDING            ,01,300310,BNICC        ,   ,                  ,000
1178,000003505,DANAPLUS                 ,01,010408,JAKARTA      ,   ,                  ,000
1179,000003516,SMARTSPENDING            ,01,020408,JAKARTA      ,   ,                  ,000
1180,000003601,CICILAN X-TRADANA SPECIAL,02,030308,JAKARTA      ,BKT,                  ,000
1181,000003605,TRANSFER BALANCE         ,01,030408,JAKARTA      ,   ,                  ,000
1182,000003606,INSTLLMNT PNDDKN         ,01,020408,JAKARTA      ,   ,                  ,000
1183,000003607,SMARTSPENDING DANAPLUS   ,02,030408,JAKARTA      ,   ,                  ,000
1184,000003619,DANAPLUS(PLATINUM)       ,01,010408,JAKARTA      ,   ,                  ,000
1185,000003630,X-TRADANA STAFF CARD     ,02,020408,JAKARTA      ,   ,                  ,000
1186,000003631,BNI INSTL  0% BY SMS     ,02,130917,JAKARTA      ,   ,                  ,000
1187,000003659,X-TRADANA SPESIAL SNOOZE ,02,020408,JAKARTA      ,   ,                  ,000
1188,000003660,TRANSFER BALANCE SP.SNOOZ,02,030408,JAKARTA      ,   ,                  ,000
1189,000003703,SMART TRANSFER           ,02,030408,JAKARTA      ,   ,                  ,000
1190,000003707,SMARTSPENDING HARI RAYA  ,02,030408,JAKARTA      ,   ,                  ,000
1191,000003711,SS LIBURAN AKHIR TAHUN   ,02,030408,JAKARTA      ,   ,                  ,000
1192,000003713,X-TRADANA SPESIAL AKHIR T,02,020408,JAKARTA      ,   ,                  ,000
1193,000003725,SMARTSPENDING SPESIAL    ,02,030408,JAKARTA      ,   ,                  ,000
1194,000003726,SS PENDIDIKAN SPESIAL    ,02,030408,JAKARTA      ,   ,                  ,000
1195,000003739,SS LIBURAN SEKOLAH       ,02,030408,JAKARTA      ,   ,                  ,000
1196,000003740,SS LIB.SEKOLAH SPESIAL   ,02,030408,JAKARTA      ,   ,                  ,000
1197,000003741,X-TRADANA LIBURAN SEKOLAH,02,020408,JAKARTA      ,   ,                  ,000
1198,000003747,X-TRADANA PUASA LEBARAN  ,02,020408,JAKARTA      ,   ,                  ,000
1199,000003757,DANAPLUS VIA SMARTMOBILE ,02,201210,JAKARTA      ,   ,                  ,000
